request_id,subject,action,resource,phase,stable_allow,oracle_required,unsafe_candidate_allow,safe_candidate_allow,unsafe_mismatch,safe_mismatch,unsafe_required_would_deny,safe_required_would_deny
medium-2028-004243,identity_0001,action_05,resource_00101,observation,True,True,True,True,False,False,False,False
medium-2028-004244,identity_0029,action_09,resource_00329,observation,True,True,True,True,False,False,False,False
medium-2028-004245,identity_0036,action_08,resource_00136,observation,True,True,True,True,False,False,False,False
medium-2028-004246,identity_0035,action_15,resource_00335,observation,True,True,True,True,False,False,False,False
medium-2028-004247,identity_0080,action_28,resource_00380,observation,True,True,True,True,False,False,False,False
medium-2028-004248,identity_0013,action_21,resource_00213,observation,True,True,True,True,False,False,False,False
medium-2028-004249,identity_0033,action_05,resource_00133,observation,True,True,True,True,False,False,False,False
medium-2028-004250,identity_0062,action_02,resource_00162,observation,True,True,True,True,False,False,False,False
medium-2028-004251,identity_0060,action_08,resource_00360,observation,True,True,True,True,False,False,False,False
medium-2028-004252,identity_0033,action_01,resource_00033,observation,True,True,False,True,True,False,True,False
medium-2028-004253,identity_0011,action_11,resource_00011,observation,True,True,False,True,True,False,True,False
medium-2028-004254,identity_0016,action_20,resource_00116,observation,True,True,True,True,False,False,False,False
medium-2028-004255,identity_0067,action_11,resource_00267,observation,True,True,True,True,False,False,False,False
medium-2028-004256,identity_0059,action_07,resource_00359,observation,True,True,True,True,False,False,False,False
medium-2028-004257,identity_0015,action_23,resource_00215,observation,True,True,True,True,False,False,False,False
medium-2028-004258,identity_0050,action_30,resource_00350,observation,True,True,True,True,False,False,False,False
medium-2028-004259,identity_0086,action_22,resource_00086,observation,True,True,True,True,False,False,False,False
medium-2028-004260,identity_0018,action_02,resource_00418,observation,True,True,True,True,False,False,False,False
medium-2028-004261,identity_0034,action_14,resource_00334,observation,True,True,True,True,False,False,False,False
medium-2028-004262,identity_0035,action_11,resource_00235,observation,True,True,True,True,False,False,False,False
medium-2028-004263,identity_0094,action_06,resource_00294,observation,True,True,True,True,False,False,False,False
medium-2028-004264,identity_0072,action_08,resource_00072,observation,True,True,True,True,False,False,False,False
medium-2028-004265,identity_0052,action_24,resource_00152,observation,True,True,True,True,False,False,False,False
medium-2028-004266,identity_0040,action_20,resource_00340,observation,True,True,True,True,False,False,False,False
medium-2028-004267,identity_0082,action_22,resource_00182,observation,True,True,True,True,False,False,False,False
medium-2028-004268,identity_0043,action_27,resource_00443,observation,True,True,True,True,False,False,False,False
medium-2028-004269,identity_0054,action_26,resource_00154,observation,True,True,True,True,False,False,False,False
medium-2028-004270,identity_0085,action_29,resource_00285,observation,True,True,True,True,False,False,False,False
medium-2028-004271,identity_0085,action_21,resource_00085,observation,True,True,True,True,False,False,False,False
medium-2028-004272,identity_0069,action_13,resource_00269,observation,True,True,True,True,False,False,False,False
medium-2028-004273,identity_0076,action_12,resource_00076,observation,True,True,True,True,False,False,False,False
medium-2028-004274,identity_0072,action_16,resource_00272,observation,True,True,True,True,False,False,False,False
medium-2028-004275,identity_0066,action_10,resource_00266,observation,True,True,True,True,False,False,False,False
medium-2028-004276,identity_0059,action_27,resource_00059,observation,True,True,True,True,False,False,False,False
medium-2028-004277,identity_0062,action_06,resource_00262,observation,True,True,True,True,False,False,False,False
medium-2028-004278,identity_0069,action_09,resource_00169,observation,True,True,True,True,False,False,False,False
medium-2028-004279,identity_0093,action_05,resource_00293,observation,True,True,True,True,False,False,False,False
medium-2028-004280,identity_0079,action_27,resource_00379,observation,True,True,True,True,False,False,False,False
medium-2028-004281,identity_0002,action_02,resource_00002,observation,True,True,False,True,True,False,True,False
medium-2028-004282,identity_0062,action_06,resource_00262,observation,True,True,True,True,False,False,False,False
medium-2028-004283,identity_0037,action_09,resource_00137,observation,True,True,True,True,False,False,False,False
medium-2028-004284,identity_0086,action_02,resource_00386,observation,True,True,True,True,False,False,False,False
medium-2028-004285,identity_0028,action_28,resource_00028,observation,True,True,False,True,True,False,True,False
medium-2028-004286,identity_0077,action_21,resource_00277,observation,True,True,True,True,False,False,False,False
medium-2028-004287,identity_0089,action_01,resource_00289,observation,True,True,True,True,False,False,False,False
medium-2028-004288,identity_0068,action_16,resource_00368,observation,True,True,True,True,False,False,False,False
medium-2028-004289,identity_0068,action_12,resource_00268,observation,True,True,True,True,False,False,False,False
medium-2028-004290,identity_0021,action_05,resource_00421,observation,True,True,True,True,False,False,False,False
medium-2028-004291,identity_0060,action_04,resource_00260,observation,True,True,True,True,False,False,False,False
medium-2028-004292,identity_0030,action_06,resource_00230,observation,True,True,True,True,False,False,False,False
medium-2028-004293,identity_0066,action_06,resource_00166,observation,True,True,True,True,False,False,False,False
medium-2028-004294,identity_0037,action_21,resource_00437,observation,True,True,True,True,False,False,False,False
medium-2028-004295,identity_0042,action_22,resource_00342,observation,True,True,True,True,False,False,False,False
medium-2028-004296,identity_0025,action_09,resource_00425,observation,True,True,True,True,False,False,False,False
medium-2028-004297,identity_0076,action_24,resource_00376,observation,True,True,True,True,False,False,False,False
medium-2028-004298,identity_0033,action_17,resource_00433,observation,True,True,True,True,False,False,False,False
medium-2028-004299,identity_0080,action_20,resource_00180,observation,True,True,True,True,False,False,False,False
medium-2028-004300,identity_0037,action_13,resource_00237,observation,True,True,True,True,False,False,False,False
medium-2028-004301,identity_0018,action_30,resource_00318,observation,True,True,True,True,False,False,False,False
medium-2028-004302,identity_0094,action_30,resource_00094,observation,True,True,True,True,False,False,False,False
medium-2028-004303,identity_0095,action_31,resource_00095,observation,True,True,True,True,False,False,False,False
medium-2028-004304,identity_0003,action_07,resource_00103,observation,True,True,True,True,False,False,False,False
medium-2028-004305,identity_0059,action_27,resource_00059,observation,True,True,True,True,False,False,False,False
medium-2028-004306,identity_0095,action_31,resource_00095,observation,True,True,True,True,False,False,False,False
medium-2028-004307,identity_0099,action_07,resource_00199,observation,True,True,True,True,False,False,False,False
medium-2028-004308,identity_0079,action_27,resource_00379,observation,True,True,True,True,False,False,False,False
medium-2028-004309,identity_0036,action_20,resource_00436,observation,True,True,True,True,False,False,False,False
medium-2028-004310,identity_0027,action_11,resource_00427,observation,True,True,True,True,False,False,False,False
medium-2028-004311,identity_0069,action_17,resource_00369,observation,True,True,True,True,False,False,False,False
medium-2028-004312,identity_0081,action_21,resource_00181,observation,True,True,True,True,False,False,False,False
medium-2028-004313,identity_0060,action_00,resource_00160,observation,True,True,True,True,False,False,False,False
medium-2028-004314,identity_0038,action_14,resource_00238,observation,True,True,True,True,False,False,False,False
medium-2028-004315,identity_0090,action_06,resource_00390,observation,True,True,True,True,False,False,False,False
medium-2028-004316,identity_0047,action_27,resource_00347,observation,True,True,True,True,False,False,False,False
medium-2028-004317,identity_0059,action_27,resource_00059,observation,True,True,True,True,False,False,False,False
medium-2028-004318,identity_0035,action_11,resource_00235,observation,True,True,True,True,False,False,False,False
medium-2028-004319,identity_0042,action_14,resource_00142,observation,True,True,True,True,False,False,False,False
medium-2028-004320,identity_0007,action_19,resource_00307,observation,True,True,True,True,False,False,False,False
medium-2028-004321,identity_0019,action_31,resource_00319,observation,True,True,True,True,False,False,False,False
medium-2028-004322,identity_0084,action_20,resource_00084,observation,True,True,True,True,False,False,False,False
medium-2028-004323,identity_0086,action_30,resource_00286,observation,True,True,True,True,False,False,False,False
medium-2028-004324,identity_0005,action_17,resource_00305,observation,True,True,True,True,False,False,False,False
medium-2028-004325,identity_0018,action_18,resource_00018,observation,True,True,False,True,True,False,True,False
medium-2028-004326,identity_0073,action_09,resource_00073,observation,True,True,True,True,False,False,False,False
medium-2028-004327,identity_0030,action_02,resource_00130,observation,True,True,True,True,False,False,False,False
medium-2028-004328,identity_0023,action_07,resource_00423,observation,True,True,True,True,False,False,False,False
medium-2028-004329,identity_0052,action_28,resource_00252,observation,True,True,True,True,False,False,False,False
medium-2028-004330,identity_0085,action_29,resource_00285,observation,True,True,True,True,False,False,False,False
medium-2028-004331,identity_0019,action_19,resource_00019,observation,True,True,False,True,True,False,True,False
medium-2028-004332,identity_0006,action_18,resource_00306,observation,True,True,True,True,False,False,False,False
medium-2028-004333,identity_0018,action_18,resource_00018,observation,True,True,False,True,True,False,True,False
medium-2028-004334,identity_0025,action_09,resource_00425,observation,True,True,True,True,False,False,False,False
medium-2028-004335,identity_0007,action_07,resource_00007,observation,True,True,False,True,True,False,True,False
medium-2028-004336,identity_0009,action_25,resource_00409,observation,True,True,True,True,False,False,False,False
medium-2028-004337,identity_0008,action_24,resource_00408,observation,True,True,True,True,False,False,False,False
medium-2028-004338,identity_0064,action_08,resource_00264,observation,True,True,True,True,False,False,False,False
medium-2028-004339,identity_0066,action_10,resource_00266,observation,True,True,True,True,False,False,False,False
medium-2028-004340,identity_0024,action_04,resource_00324,observation,True,True,True,True,False,False,False,False
medium-2028-004341,identity_0087,action_31,resource_00287,observation,True,True,True,True,False,False,False,False
medium-2028-004342,identity_0035,action_07,resource_00135,observation,True,True,True,True,False,False,False,False
medium-2028-004343,identity_0093,action_01,resource_00193,observation,True,True,True,True,False,False,False,False
medium-2028-004344,identity_0072,action_08,resource_00072,observation,True,True,True,True,False,False,False,False
medium-2028-004345,identity_0043,action_23,resource_00343,observation,True,True,True,True,False,False,False,False
medium-2028-004346,identity_0022,action_06,resource_00422,observation,True,True,True,True,False,False,False,False
medium-2028-004347,identity_0006,action_06,resource_00006,observation,True,True,False,True,True,False,True,False
medium-2028-004348,identity_0044,action_16,resource_00144,observation,True,True,True,True,False,False,False,False
medium-2028-004349,identity_0090,action_26,resource_00090,observation,True,True,True,True,False,False,False,False
medium-2028-004350,identity_0018,action_02,resource_00418,observation,True,True,True,True,False,False,False,False
medium-2028-004351,identity_0067,action_03,resource_00067,observation,True,True,True,True,False,False,False,False
medium-2028-004352,identity_0037,action_17,resource_00337,observation,True,True,True,True,False,False,False,False
medium-2028-004353,identity_0080,action_16,resource_00080,observation,True,True,True,True,False,False,False,False
medium-2028-004354,identity_0006,action_06,resource_00006,observation,True,True,False,True,True,False,True,False
medium-2028-004355,identity_0092,action_08,resource_00392,observation,True,True,True,True,False,False,False,False
medium-2028-004356,identity_0051,action_23,resource_00151,observation,True,True,True,True,False,False,False,False
medium-2028-004357,identity_0091,action_03,resource_00291,observation,True,True,True,True,False,False,False,False
medium-2028-004358,identity_0019,action_23,resource_00119,observation,True,True,True,True,False,False,False,False
medium-2028-004359,identity_0075,action_19,resource_00275,observation,True,True,True,True,False,False,False,False
medium-2028-004360,identity_0019,action_31,resource_00319,observation,True,True,True,True,False,False,False,False
medium-2028-004361,identity_0053,action_25,resource_00153,observation,True,True,True,True,False,False,False,False
medium-2028-004362,identity_0048,action_28,resource_00348,observation,True,True,True,True,False,False,False,False
medium-2028-004363,identity_0016,action_16,resource_00016,observation,True,True,False,True,True,False,True,False
medium-2028-004364,identity_0061,action_05,resource_00261,observation,True,True,True,True,False,False,False,False
medium-2028-004365,identity_0013,action_13,resource_00013,observation,True,True,False,True,True,False,True,False
medium-2028-004366,identity_0019,action_03,resource_00419,observation,True,True,True,True,False,False,False,False
medium-2028-004367,identity_0063,action_07,resource_00263,observation,True,True,True,True,False,False,False,False
medium-2028-004368,identity_0089,action_05,resource_00389,observation,True,True,True,True,False,False,False,False
medium-2028-004369,identity_0003,action_19,resource_00403,observation,True,True,True,True,False,False,False,False
medium-2028-004370,identity_0073,action_09,resource_00073,observation,True,True,True,True,False,False,False,False
medium-2028-004371,identity_0021,action_01,resource_00321,observation,True,True,True,True,False,False,False,False
medium-2028-004372,identity_0099,action_03,resource_00099,observation,True,True,True,True,False,False,False,False
medium-2028-004373,identity_0022,action_30,resource_00222,observation,True,True,True,True,False,False,False,False
medium-2028-004374,identity_0096,action_08,resource_00296,observation,True,True,True,True,False,False,False,False
medium-2028-004375,identity_0011,action_19,resource_00211,observation,True,True,True,True,False,False,False,False
medium-2028-004376,identity_0059,action_07,resource_00359,observation,True,True,True,True,False,False,False,False
medium-2028-004377,identity_0009,action_17,resource_00209,observation,True,True,True,True,False,False,False,False
medium-2028-004378,identity_0047,action_23,resource_00247,observation,True,True,True,True,False,False,False,False
medium-2028-004379,identity_0076,action_20,resource_00276,observation,True,True,True,True,False,False,False,False
medium-2028-004380,identity_0014,action_14,resource_00014,observation,True,True,False,True,True,False,True,False
medium-2028-004381,identity_0006,action_14,resource_00206,observation,True,True,True,True,False,False,False,False
medium-2028-004382,identity_0072,action_20,resource_00372,observation,True,True,True,True,False,False,False,False
medium-2028-004383,identity_0016,action_20,resource_00116,observation,True,True,True,True,False,False,False,False
medium-2028-004384,identity_0094,action_30,resource_00094,observation,True,True,True,True,False,False,False,False
medium-2028-004385,identity_0038,action_22,resource_00438,observation,True,True,True,True,False,False,False,False
medium-2028-004386,identity_0019,action_31,resource_00319,observation,True,True,True,True,False,False,False,False
medium-2028-004387,identity_0065,action_09,resource_00265,observation,True,True,True,True,False,False,False,False
medium-2028-004388,identity_0088,action_00,resource_00288,observation,True,True,True,True,False,False,False,False
medium-2028-004389,identity_0024,action_00,resource_00224,observation,True,True,True,True,False,False,False,False
medium-2028-004390,identity_0046,action_30,resource_00446,observation,True,True,True,True,False,False,False,False
medium-2028-004391,identity_0097,action_09,resource_00297,observation,True,True,True,True,False,False,False,False
medium-2028-004392,identity_0020,action_24,resource_00120,observation,True,True,True,True,False,False,False,False
medium-2028-004393,identity_0071,action_15,resource_00271,observation,True,True,True,True,False,False,False,False
medium-2028-004394,identity_0067,action_11,resource_00267,observation,True,True,True,True,False,False,False,False
medium-2028-004395,identity_0044,action_16,resource_00144,observation,True,True,True,True,False,False,False,False
medium-2028-004396,identity_0096,action_00,resource_00096,observation,True,True,True,True,False,False,False,False
medium-2028-004397,identity_0008,action_16,resource_00208,observation,True,True,True,True,False,False,False,False
medium-2028-004398,identity_0098,action_06,resource_00198,observation,True,True,True,True,False,False,False,False
medium-2028-004399,identity_0068,action_04,resource_00068,observation,True,True,True,True,False,False,False,False
medium-2028-004400,identity_0095,action_31,resource_00095,observation,True,True,True,True,False,False,False,False
medium-2028-004401,identity_0078,action_22,resource_00278,observation,True,True,True,True,False,False,False,False
medium-2028-004402,identity_0065,action_01,resource_00065,observation,True,True,True,True,False,False,False,False
medium-2028-004403,identity_0053,action_21,resource_00053,observation,True,True,True,True,False,False,False,False
medium-2028-004404,identity_0029,action_05,resource_00229,observation,True,True,True,True,False,False,False,False
medium-2028-004405,identity_0032,action_04,resource_00132,observation,True,True,True,True,False,False,False,False
medium-2028-004406,identity_0020,action_04,resource_00420,observation,True,True,True,True,False,False,False,False
medium-2028-004407,identity_0005,action_09,resource_00105,observation,True,True,True,True,False,False,False,False
medium-2028-004408,identity_0090,action_06,resource_00390,observation,True,True,True,True,False,False,False,False
medium-2028-004409,identity_0014,action_30,resource_00414,observation,True,True,True,True,False,False,False,False
medium-2028-004410,identity_0089,action_29,resource_00189,observation,True,True,True,True,False,False,False,False
medium-2028-004411,identity_0086,action_02,resource_00386,observation,True,True,True,True,False,False,False,False
medium-2028-004412,identity_0028,action_08,resource_00328,observation,True,True,True,True,False,False,False,False
medium-2028-004413,identity_0055,action_23,resource_00055,observation,True,True,True,True,False,False,False,False
medium-2028-004414,identity_0076,action_16,resource_00176,observation,True,True,True,True,False,False,False,False
medium-2028-004415,identity_0040,action_16,resource_00240,observation,True,True,True,True,False,False,False,False
medium-2028-004416,identity_0025,action_05,resource_00325,observation,True,True,True,True,False,False,False,False
medium-2028-004417,identity_0042,action_22,resource_00342,observation,True,True,True,True,False,False,False,False
medium-2028-004418,identity_0048,action_16,resource_00048,observation,True,True,False,True,True,False,True,False
medium-2028-004419,identity_0047,action_31,resource_00447,observation,True,True,True,True,False,False,False,False
medium-2028-004420,identity_0025,action_09,resource_00425,observation,True,True,True,True,False,False,False,False
medium-2028-004421,identity_0025,action_05,resource_00325,observation,True,True,True,True,False,False,False,False
medium-2028-004422,identity_0083,action_19,resource_00083,observation,True,True,True,True,False,False,False,False
medium-2028-004423,identity_0024,action_24,resource_00024,observation,True,True,False,True,True,False,True,False
medium-2028-004424,identity_0045,action_17,resource_00145,observation,True,True,True,True,False,False,False,False
medium-2028-004425,identity_0007,action_23,resource_00407,observation,True,True,True,True,False,False,False,False
medium-2028-004426,identity_0024,action_04,resource_00324,observation,True,True,True,True,False,False,False,False
medium-2028-004427,identity_0071,action_15,resource_00271,observation,True,True,True,True,False,False,False,False
medium-2028-004428,identity_0039,action_19,resource_00339,observation,True,True,True,True,False,False,False,False
medium-2028-004429,identity_0036,action_08,resource_00136,observation,True,True,True,True,False,False,False,False
medium-2028-004430,identity_0057,action_25,resource_00057,observation,True,True,True,True,False,False,False,False
medium-2028-004431,identity_0092,action_28,resource_00092,observation,True,True,True,True,False,False,False,False
medium-2028-004432,identity_0047,action_31,resource_00447,observation,True,True,True,True,False,False,False,False
medium-2028-004433,identity_0053,action_21,resource_00053,observation,True,True,True,True,False,False,False,False
medium-2028-004434,identity_0012,action_16,resource_00112,observation,True,True,True,True,False,False,False,False
medium-2028-004435,identity_0060,action_08,resource_00360,observation,True,True,True,True,False,False,False,False
medium-2028-004436,identity_0084,action_20,resource_00084,observation,True,True,True,True,False,False,False,False
medium-2028-004437,identity_0074,action_22,resource_00374,observation,True,True,True,True,False,False,False,False
medium-2028-004438,identity_0045,action_17,resource_00145,observation,True,True,True,True,False,False,False,False
medium-2028-004439,identity_0065,action_09,resource_00265,observation,True,True,True,True,False,False,False,False
medium-2028-004440,identity_0034,action_02,resource_00034,observation,True,True,False,True,True,False,True,False
medium-2028-004441,identity_0007,action_11,resource_00107,observation,True,True,True,True,False,False,False,False
medium-2028-004442,identity_0026,action_02,resource_00226,observation,True,True,True,True,False,False,False,False
medium-2028-004443,identity_0079,action_23,resource_00279,observation,True,True,True,True,False,False,False,False
medium-2028-004444,identity_0093,action_01,resource_00193,observation,True,True,True,True,False,False,False,False
medium-2028-004445,identity_0000,action_16,resource_00400,observation,True,True,True,True,False,False,False,False
medium-2028-004446,identity_0030,action_14,resource_00430,observation,True,True,True,True,False,False,False,False
medium-2028-004447,identity_0007,action_11,resource_00107,observation,True,True,True,True,False,False,False,False
medium-2028-004448,identity_0058,action_02,resource_00258,observation,True,True,True,True,False,False,False,False
medium-2028-004449,identity_0025,action_09,resource_00425,observation,True,True,True,True,False,False,False,False
medium-2028-004450,identity_0052,action_20,resource_00052,observation,True,True,True,True,False,False,False,False
medium-2028-004451,identity_0015,action_19,resource_00115,observation,True,True,True,True,False,False,False,False
medium-2028-004452,identity_0082,action_22,resource_00182,observation,True,True,True,True,False,False,False,False
medium-2028-004453,identity_0012,action_24,resource_00312,observation,True,True,True,True,False,False,False,False
medium-2028-004454,identity_0048,action_28,resource_00348,observation,True,True,True,True,False,False,False,False
medium-2028-004455,identity_0015,action_19,resource_00115,observation,True,True,True,True,False,False,False,False
medium-2028-004456,identity_0093,action_05,resource_00293,observation,True,True,True,True,False,False,False,False
medium-2028-004457,identity_0028,action_08,resource_00328,observation,True,True,True,True,False,False,False,False
medium-2028-004458,identity_0074,action_10,resource_00074,observation,True,True,True,True,False,False,False,False
medium-2028-004459,identity_0028,action_28,resource_00028,observation,True,True,False,True,True,False,True,False
medium-2028-004460,identity_0086,action_30,resource_00286,observation,True,True,True,True,False,False,False,False
medium-2028-004461,identity_0047,action_31,resource_00447,observation,True,True,True,True,False,False,False,False
medium-2028-004462,identity_0079,action_23,resource_00279,observation,True,True,True,True,False,False,False,False
medium-2028-004463,identity_0085,action_01,resource_00385,observation,True,True,True,True,False,False,False,False
medium-2028-004464,identity_0061,action_29,resource_00061,observation,True,True,True,True,False,False,False,False
medium-2028-004465,identity_0007,action_11,resource_00107,observation,True,True,True,True,False,False,False,False
medium-2028-004466,identity_0097,action_05,resource_00197,observation,True,True,True,True,False,False,False,False
medium-2028-004467,identity_0086,action_02,resource_00386,observation,True,True,True,True,False,False,False,False
medium-2028-004468,identity_0021,action_05,resource_00421,observation,True,True,True,True,False,False,False,False
medium-2028-004469,identity_0054,action_26,resource_00154,observation,True,True,True,True,False,False,False,False
medium-2028-004470,identity_0049,action_01,resource_00449,observation,True,True,True,True,False,False,False,False
medium-2028-004471,identity_0000,action_12,resource_00300,observation,True,True,True,True,False,False,False,False
medium-2028-004472,identity_0051,action_19,resource_00051,observation,True,True,True,True,False,False,False,False
medium-2028-004473,identity_0013,action_29,resource_00413,observation,True,True,True,True,False,False,False,False
medium-2028-004474,identity_0085,action_21,resource_00085,observation,True,True,True,True,False,False,False,False
medium-2028-004475,identity_0062,action_10,resource_00362,observation,True,True,True,True,False,False,False,False
medium-2028-004476,identity_0047,action_31,resource_00447,observation,True,True,True,True,False,False,False,False
medium-2028-004477,identity_0098,action_02,resource_00098,observation,True,True,True,True,False,False,False,False
medium-2028-004478,identity_0097,action_09,resource_00297,observation,True,True,True,True,False,False,False,False
medium-2028-004479,identity_0077,action_25,resource_00377,observation,True,True,True,True,False,False,False,False
medium-2028-004480,identity_0037,action_21,resource_00437,observation,True,True,True,True,False,False,False,False
medium-2028-004481,identity_0062,action_10,resource_00362,observation,True,True,True,True,False,False,False,False
medium-2028-004482,identity_0065,action_01,resource_00065,observation,True,True,True,True,False,False,False,False
medium-2028-004483,identity_0012,action_24,resource_00312,observation,True,True,True,True,False,False,False,False
medium-2028-004484,identity_0086,action_02,resource_00386,observation,True,True,True,True,False,False,False,False
medium-2028-004485,identity_0062,action_02,resource_00162,observation,True,True,True,True,False,False,False,False
medium-2028-004486,identity_0085,action_25,resource_00185,observation,True,True,True,True,False,False,False,False
medium-2028-004487,identity_0024,action_08,resource_00424,observation,True,True,True,True,False,False,False,False
medium-2028-004488,identity_0023,action_31,resource_00223,observation,True,True,True,True,False,False,False,False
medium-2028-004489,identity_0074,action_10,resource_00074,observation,True,True,True,True,False,False,False,False
medium-2028-004490,identity_0091,action_31,resource_00191,observation,True,True,True,True,False,False,False,False
medium-2028-004491,identity_0077,action_21,resource_00277,observation,True,True,True,True,False,False,False,False
medium-2028-004492,identity_0034,action_10,resource_00234,observation,True,True,True,True,False,False,False,False
medium-2028-004493,identity_0048,action_24,resource_00248,observation,True,True,True,True,False,False,False,False
medium-2028-004494,identity_0009,action_25,resource_00409,observation,True,True,True,True,False,False,False,False
medium-2028-004495,identity_0089,action_05,resource_00389,observation,True,True,True,True,False,False,False,False
medium-2028-004496,identity_0098,action_10,resource_00298,observation,True,True,True,True,False,False,False,False
medium-2028-004497,identity_0053,action_01,resource_00353,observation,True,True,True,True,False,False,False,False
medium-2028-004498,identity_0048,action_00,resource_00448,observation,True,True,True,True,False,False,False,False
medium-2028-004499,identity_0012,action_20,resource_00212,observation,True,True,True,True,False,False,False,False
medium-2028-004500,identity_0057,action_29,resource_00157,observation,True,True,True,True,False,False,False,False
medium-2028-004501,identity_0053,action_29,resource_00253,observation,True,True,True,True,False,False,False,False
medium-2028-004502,identity_0014,action_22,resource_00214,observation,True,True,True,True,False,False,False,False
medium-2028-004503,identity_0053,action_01,resource_00353,observation,True,True,True,True,False,False,False,False
medium-2028-004504,identity_0058,action_26,resource_00058,observation,True,True,True,True,False,False,False,False
medium-2028-004505,identity_0012,action_24,resource_00312,observation,True,True,True,True,False,False,False,False
medium-2028-004506,identity_0040,action_08,resource_00040,observation,True,True,False,True,True,False,True,False
medium-2028-004507,identity_0018,action_30,resource_00318,observation,True,True,True,True,False,False,False,False
medium-2028-004508,identity_0059,action_27,resource_00059,observation,True,True,True,True,False,False,False,False
medium-2028-004509,identity_0033,action_13,resource_00333,observation,True,True,True,True,False,False,False,False
medium-2028-004510,identity_0024,action_08,resource_00424,observation,True,True,True,True,False,False,False,False
medium-2028-004511,identity_0027,action_11,resource_00427,observation,True,True,True,True,False,False,False,False
medium-2028-004512,identity_0029,action_13,resource_00429,observation,True,True,True,True,False,False,False,False
medium-2028-004513,identity_0063,action_31,resource_00063,observation,True,True,True,True,False,False,False,False
medium-2028-004514,identity_0082,action_18,resource_00082,observation,True,True,True,True,False,False,False,False
medium-2028-004515,identity_0049,action_01,resource_00449,observation,True,True,True,True,False,False,False,False
medium-2028-004516,identity_0010,action_22,resource_00310,observation,True,True,True,True,False,False,False,False
medium-2028-004517,identity_0038,action_06,resource_00038,observation,True,True,False,True,True,False,True,False
medium-2028-004518,identity_0036,action_20,resource_00436,observation,True,True,True,True,False,False,False,False
medium-2028-004519,identity_0074,action_14,resource_00174,observation,True,True,True,True,False,False,False,False
medium-2028-004520,identity_0075,action_15,resource_00175,observation,True,True,True,True,False,False,False,False
medium-2028-004521,identity_0041,action_25,resource_00441,observation,True,True,True,True,False,False,False,False
medium-2028-004522,identity_0093,action_29,resource_00093,observation,True,True,True,True,False,False,False,False
medium-2028-004523,identity_0036,action_08,resource_00136,observation,True,True,True,True,False,False,False,False
medium-2028-004524,identity_0084,action_20,resource_00084,observation,True,True,True,True,False,False,False,False
medium-2028-004525,identity_0002,action_18,resource_00402,observation,True,True,True,True,False,False,False,False
medium-2028-004526,identity_0020,action_04,resource_00420,observation,True,True,True,True,False,False,False,False
medium-2028-004527,identity_0097,action_01,resource_00097,observation,True,True,True,True,False,False,False,False
medium-2028-004528,identity_0040,action_12,resource_00140,observation,True,True,True,True,False,False,False,False
medium-2028-004529,identity_0086,action_30,resource_00286,observation,True,True,True,True,False,False,False,False
medium-2028-004530,identity_0075,action_11,resource_00075,observation,True,True,True,True,False,False,False,False
medium-2028-004531,identity_0059,action_07,resource_00359,observation,True,True,True,True,False,False,False,False
medium-2028-004532,identity_0007,action_23,resource_00407,observation,True,True,True,True,False,False,False,False
medium-2028-004533,identity_0041,action_09,resource_00041,observation,True,True,False,True,True,False,True,False
medium-2028-004534,identity_0082,action_30,resource_00382,observation,True,True,True,True,False,False,False,False
medium-2028-004535,identity_0053,action_29,resource_00253,observation,True,True,True,True,False,False,False,False
medium-2028-004536,identity_0015,action_27,resource_00315,observation,True,True,True,True,False,False,False,False
medium-2028-004537,identity_0094,action_30,resource_00094,observation,True,True,True,True,False,False,False,False
medium-2028-004538,identity_0073,action_17,resource_00273,observation,True,True,True,True,False,False,False,False
medium-2028-004539,identity_0077,action_25,resource_00377,observation,True,True,True,True,False,False,False,False
medium-2028-004540,identity_0071,action_15,resource_00271,observation,True,True,True,True,False,False,False,False
medium-2028-004541,identity_0029,action_29,resource_00029,observation,True,True,False,True,True,False,True,False
medium-2028-004542,identity_0075,action_15,resource_00175,observation,True,True,True,True,False,False,False,False
medium-2028-004543,identity_0024,action_24,resource_00024,observation,True,True,False,True,True,False,True,False
medium-2028-004544,identity_0012,action_12,resource_00012,observation,True,True,False,True,True,False,True,False
medium-2028-004545,identity_0031,action_31,resource_00031,observation,True,True,False,True,True,False,True,False
medium-2028-004546,identity_0013,action_17,resource_00113,observation,True,True,True,True,False,False,False,False
medium-2028-004547,identity_0073,action_13,resource_00173,observation,True,True,True,True,False,False,False,False
medium-2028-004548,identity_0044,action_24,resource_00344,observation,True,True,True,True,False,False,False,False
medium-2028-004549,identity_0097,action_09,resource_00297,observation,True,True,True,True,False,False,False,False
medium-2028-004550,identity_0025,action_05,resource_00325,observation,True,True,True,True,False,False,False,False
medium-2028-004551,identity_0030,action_02,resource_00130,observation,True,True,True,True,False,False,False,False
medium-2028-004552,identity_0013,action_29,resource_00413,observation,True,True,True,True,False,False,False,False
medium-2028-004553,identity_0050,action_26,resource_00250,observation,True,True,True,True,False,False,False,False
medium-2028-004554,identity_0088,action_28,resource_00188,observation,True,True,True,True,False,False,False,False
medium-2028-004555,identity_0015,action_31,resource_00415,observation,True,True,True,True,False,False,False,False
medium-2028-004556,identity_0041,action_09,resource_00041,observation,True,True,False,True,True,False,True,False
medium-2028-004557,identity_0094,action_10,resource_00394,observation,True,True,True,True,False,False,False,False
medium-2028-004558,identity_0033,action_17,resource_00433,observation,True,True,True,True,False,False,False,False
