request_id,subject,action,resource,phase,stable_allow,oracle_required,unsafe_candidate_allow,safe_candidate_allow,unsafe_mismatch,safe_mismatch,unsafe_required_would_deny,safe_required_would_deny
small-2027-013697,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013698,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013699,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013700,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013701,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013702,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013703,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013704,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013705,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013706,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013707,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013708,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013709,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013710,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013711,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013712,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013713,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013714,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013715,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013716,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013717,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013718,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013719,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013720,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013721,svc-incident,read,audit-log,post-observation,True,True,False,True,True,False,True,False
small-2027-013722,svc-backup,write,backup-store,post-observation,True,True,False,True,True,False,True,False
small-2027-013723,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013724,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013725,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013726,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013727,svc-incident,read,audit-log,post-observation,True,True,False,True,True,False,True,False
small-2027-013728,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013729,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013730,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013731,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013732,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013733,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013734,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013735,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013736,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013737,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013738,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013739,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013740,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013741,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013742,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013743,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013744,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013745,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013746,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013747,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013748,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013749,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013750,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013751,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013752,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013753,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013754,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013755,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013756,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013757,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013758,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013759,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013760,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013761,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013762,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013763,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013764,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013765,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013766,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013767,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013768,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013769,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013770,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013771,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013772,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013773,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013774,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013775,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013776,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013777,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013778,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013779,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013780,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013781,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013782,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013783,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013784,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013785,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013786,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013787,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013788,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013789,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013790,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013791,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013792,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013793,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013794,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013795,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013796,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013797,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013798,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013799,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013800,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013801,svc-backup,write,backup-store,post-observation,True,True,False,True,True,False,True,False
small-2027-013802,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013803,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013804,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013805,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013806,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013807,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013808,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013809,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013810,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013811,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013812,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013813,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013814,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013815,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013816,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013817,svc-incident,write,ticket,post-observation,True,True,False,True,True,False,True,False
small-2027-013818,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013819,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013820,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013821,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013822,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013823,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013824,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013825,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013826,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013827,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013828,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013829,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013830,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013831,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013832,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013833,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013834,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013835,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013836,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013837,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013838,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013839,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013840,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013841,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013842,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013843,svc-incident,write,ticket,post-observation,True,True,False,True,True,False,True,False
small-2027-013844,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013845,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013846,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013847,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013848,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013849,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013850,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013851,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013852,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013853,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013854,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013855,svc-incident,read,audit-log,post-observation,True,True,False,True,True,False,True,False
small-2027-013856,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013857,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013858,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013859,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013860,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013861,svc-incident,read,audit-log,post-observation,True,True,False,True,True,False,True,False
small-2027-013862,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013863,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013864,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013865,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013866,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013867,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013868,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013869,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013870,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013871,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013872,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013873,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013874,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013875,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013876,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013877,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013878,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013879,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013880,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013881,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013882,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013883,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013884,svc-backup,write,backup-store,post-observation,True,True,False,True,True,False,True,False
small-2027-013885,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013886,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013887,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013888,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013889,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013890,svc-backup,read,database,post-observation,True,False,True,False,False,True,False,False
small-2027-013891,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013892,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013893,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013894,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013895,svc-incident,write,ticket,post-observation,True,True,False,True,True,False,True,False
small-2027-013896,svc-incident,write,ticket,post-observation,True,True,False,True,True,False,True,False
small-2027-013897,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013898,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013899,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013900,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013901,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013902,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013903,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013904,svc-incident,write,ticket,post-observation,True,True,False,True,True,False,True,False
small-2027-013905,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013906,svc-incident,write,ticket,post-observation,True,True,False,True,True,False,True,False
small-2027-013907,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013908,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013909,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013910,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013911,svc-incident,write,ticket,post-observation,True,True,False,True,True,False,True,False
small-2027-013912,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013913,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013914,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013915,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013916,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013917,svc-incident,read,audit-log,post-observation,True,True,False,True,True,False,True,False
small-2027-013918,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013919,svc-backup,write,backup-store,post-observation,True,True,False,True,True,False,True,False
small-2027-013920,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013921,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013922,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013923,svc-incident,write,ticket,post-observation,True,True,False,True,True,False,True,False
small-2027-013924,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013925,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013926,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013927,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013928,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013929,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013930,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013931,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013932,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013933,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013934,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013935,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013936,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013937,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013938,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013939,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013940,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013941,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013942,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013943,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013944,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013945,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013946,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013947,svc-incident,write,ticket,post-observation,True,True,False,True,True,False,True,False
small-2027-013948,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013949,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013950,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013951,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013952,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013953,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013954,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013955,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013956,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013957,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013958,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013959,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013960,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013961,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013962,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013963,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013964,svc-incident,write,ticket,post-observation,True,True,False,True,True,False,True,False
small-2027-013965,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013966,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013967,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013968,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013969,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013970,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013971,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013972,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013973,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013974,svc-incident,read,audit-log,post-observation,True,True,False,True,True,False,True,False
small-2027-013975,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013976,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013977,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013978,svc-backup,write,backup-store,post-observation,True,True,False,True,True,False,True,False
small-2027-013979,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013980,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013981,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013982,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013983,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013984,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013985,svc-incident,write,ticket,post-observation,True,True,False,True,True,False,True,False
small-2027-013986,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013987,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-013988,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013989,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013990,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013991,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013992,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013993,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013994,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013995,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013996,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013997,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-013998,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-013999,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014000,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014001,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-014002,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014003,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014004,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014005,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-014006,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014007,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014008,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014009,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-014010,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-014011,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-014012,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-014013,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-014014,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-014015,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014016,svc-incident,write,ticket,post-observation,True,True,False,True,True,False,True,False
small-2027-014017,svc-backup,write,backup-store,post-observation,True,True,False,True,True,False,True,False
small-2027-014018,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014019,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014020,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014021,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-014022,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-014023,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014024,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014025,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014026,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-014027,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014028,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-014029,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-014030,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014031,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014032,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014033,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-014034,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-014035,svc-deploy,write,deployment,post-observation,True,True,True,True,False,False,False,False
small-2027-014036,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-014037,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
small-2027-014038,svc-deploy,read,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-014039,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-014040,svc-build,write,artifact,post-observation,True,True,True,True,False,False,False,False
small-2027-014041,svc-build,read,repo,post-observation,True,True,True,True,False,False,False,False
